Symbol,Price,Data_Source,History_Bars_1Y,Last_Price_Date,Price_Age_Days,Avg_Volume_10D,Sector,Industry,Market_Cap_Cr,200_DMA,50_DMA,RSI,Sales_Growth_TTM%,Sales_Growth_5Y%,ROE%,Avg_ROE_5Y%,Profit_Margin%,Debt_Equity,PEG_Ratio,PE_Ratio,Down_From_52W_High%,Smart_Money%,Free_Cashflow,CFO_PAT_Ratio,EPS_Growth%,F_Score,F_Score_Method,RS_Rating,Earnings_Accel,Earnings_Inflection_Score,Graham_Number,Value_Gap%,Technical_Signal,MACD_Bullish,Analyst_Rating,Target_Mean_Price,Analyst_Upside%,Analyst_Count,Promoter_Holding%,Inst_Holding%,ATR,Stop_Loss_ATR,Max_Qty_1L,Estimate_Score_Adj,Momentum_Signal,High_52W,Low_52W,ROCE%,Median_PAT_Growth_5Y%,Pledge_Pct,Ret_1M,Ret_3M,Ret_6M,Vol_Breakout,Dist_From_52W_High,Fetch_Core_Present,Fetch_Core_Required,Fetch_History_Required,Fetch_Valid,_dq_blocked,Data_Quality,Fetch_Soft_Flags,Short_History_Exempt,DQ_Adjustment,score,sales_cagr_5y,avg_roe_5y,pe_ratio,debt_equity,cfo_pat_ratio,market_cap_cr,ml_rank_score,Backtest_CAGR,Backtest_Win_Rate,Backtest_Max_DD,Backtest_Sharpe,Sector_Leader,Score,factor_penalties,Data_Confidence,Conviction_Score,Conviction_Boost,Institutional_Interest,Super_Investors,Rating,ML_Predicted_Return,SHAP_Breakdown,Buy_Below,Stop_Loss,Target_1
CEMPRO.NS,503.8500061035156,yfinance,132,,,268114,Industrials,Engineering & Construction,8690.73,733.5393910263524,610.4479974365235,28.99,3.1,33.67,20.33,14.18,4.95,0.48,,18.53,43.45,7544.9,0,0.0,27.2,8,9pt_piotroski,4.4,False,0,246.25,-51.13,Neutral,True,None,819.5,62.65,2,7076.9,468.0,24.72,454.42,40,0,STABLE,891.0,505.15,32.16,80.57,0,-0.1494,-0.3704,-0.3845,0.8,0.416,7,2,120,True,False,74.4,,,,0.0,33.67,14.18,18.53,0.48,0.0,8690.73,0.013942000000000038,0.0,0.0,0.0,0.0,False,60.00467,"[{'name': 'Margin Decay Spline (5.0)', 'value': -40}, {'name': 'Overvaluation Spline (-51.1)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}]",87.5,45.0,0.0,0,,Hold,-2.3830657824873924,"{""sales_cagr_5y"": -0.008861037902534008, ""avg_roe_5y"": 0.0066477954387664795, ""score"": 0.005322225391864777, ""pe_ratio"": 0.005238190293312073, ""market_cap_cr"": -0.002907128306105733, ""cfo_pat_ratio"": 0.0007857622695155442, ""debt_equity"": 0.00023900462838355452}",513.9,454.4,629.8
IZMO.NS,670.0,yfinance,248,,,45909,IT Services,Software - Application,1002.49,708.8784982299804,727.7439965820313,43.96,0.8,,13.61,7.92,15.77,3.33,,27.04,51.26,4835.1,0,0.0,92.4,5,9pt_piotroski,4.18,False,0,376.84,-43.76,Bearish,False,None,0.0,0.0,0,4511.0,324.1,50.1,569.8,19,0,STABLE,1374.7,259.0,14.85,30.15,0,-0.2317,-0.2333,-0.366,0.66,0.5032,7,2,120,True,False,74.4,,,,0.0,0.0,7.92,27.04,3.33,0.0,1002.49,0.013644000000000017,0.0,0.0,0.0,0.0,True,31.48836,"[{'name': 'High Volatility', 'value': -2}, {'name': 'ROE Decay Spline (7.9)', 'value': -46.7}, {'name': 'Overvaluation Spline (-43.8)', 'value': -46.7}, {'name': 'Cash Quality Spline (0.0)', 'value': -46.7}, {'name': 'Lopsided Profile Spline (36.1)', 'value': -46.7}, {'name': 'Institutional Quality Gate 3/12', 'value': -46.7}]",87.5,10.0,0.0,0,,Avoid,-5.153254792094231,"{""market_cap_cr"": -0.019115647301077843, ""avg_roe_5y"": 0.004937234800308943, ""pe_ratio"": -0.003955351188778877, ""score"": -0.00315259606577456, ""sales_cagr_5y"": -0.002881869673728943, ""debt_equity"": 0.0022481409832835197, ""cfo_pat_ratio"": 0.0006830128841102123}",683.4,569.8,837.5
ITCHOTELS.NS,141.4499969482422,yfinance,246,,,6946736,Consumer Cyclical,Resorts & Casinos,29538.58,209.7094995880127,176.11699981689452,22.4,0.0,0.0,5.93,5.93,19.2,0.72,,38.94,45.93,7073.6,0,0.0,15649.1,9,9pt_piotroski,4.76,False,0,69.59,-50.8,Bearish,False,Strong Buy,234.6,65.85,10,4603.1,2470.5,6.68,128.09,149,0,STABLE,261.62,141.55,7.87,0.0,0,-0.1994,-0.2702,-0.416,0.74,0.4447,6,2,120,True,False,66.0,,,,0.0,0.0,5.93,38.94,0.72,0.0,29538.58,0.012990999999999989,0.0,0.0,0.0,0.0,False,49.01385,"[{'name': 'ROE Decay Spline (5.9)', 'value': -40}, {'name': 'Growth Decay Spline (0.0)', 'value': -40}, {'name': 'Overvaluation Spline (-50.8)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (40.5)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",75.0,10.0,0.0,0,,Avoid,-5.121421441435814,"{""avg_roe_5y"": -0.016879484057426453, ""market_cap_cr"": 0.010348562151193619, ""pe_ratio"": -0.008354734629392624, ""sales_cagr_5y"": -0.0051005566492676735, ""score"": -0.003082553157582879, ""cfo_pat_ratio"": 0.0012809395557269454, ""debt_equity"": 0.0008690818212926388}",144.3,128.1,176.8
EXPLEOSOL.NS,688.0,yfinance,247,,,35316,IT Services,Information Technology Services,1067.76,1024.7729998779296,836.3809973144531,35.81,8.5,11.34,16.24,16.69,9.87,2.87,,10.03,49.81,7115.0,0,0.0,11.8,6,9pt_piotroski,3.98,False,0,836.39,21.57,Neutral,True,None,0.0,0.0,0,7104.5,10.5,30.35,627.29,32,0,STABLE,1370.9,685.1,20.76,14.16,0,-0.1702,-0.3316,-0.3481,0.76,0.4839,7,2,120,True,False,74.4,,,,0.0,11.34,16.69,10.03,2.87,0.0,1067.76,0.01296499999999999,0.0,0.0,0.0,0.0,True,51.42492,"[{'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (35.5)', 'value': -40}, {'name': 'Institutional Quality Gate 7/12', 'value': -40}]",87.5,10.0,0.0,0,,Hold,-5.352767929434776,"{""market_cap_cr"": -0.03297197446227074, ""sales_cagr_5y"": 0.00621437793597579, ""avg_roe_5y"": 0.004215705208480358, ""pe_ratio"": 0.0025995417963713408, ""debt_equity"": -0.0020168691407889128, ""score"": -0.001694380072876811, ""cfo_pat_ratio"": 0.0004213981737848371}",701.8,627.3,860.0
SIGNATURE.NS,727.7999877929688,yfinance,247,,,368487,Real Estate,Real Estate - Development,10203.89,1082.7890020751954,909.7240002441406,8.79,-65.6,41.15,13.91,2.58,0.17,3.56,,3157.39,44.42,9113.9,0,0.0,0.0,8,9pt_piotroski,4.16,False,0,11.58,-98.41,Bearish,False,None,1197.8,64.58,5,7690.4,1423.5,36.93,653.95,27,0,STABLE,1309.5,722.15,6.17,125.34,0,-0.278,-0.3652,-0.3637,0.76,0.4408,6,2,120,True,False,67.4,,,,0.0,41.15,2.58,3157.39,3.56,0.0,10203.89,0.01258999999999999,0.0,0.0,0.0,0.0,False,28.8187,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'Extreme Overvaluation', 'value': -5}, {'name': 'ROE Decay Spline (2.6)', 'value': -45}, {'name': 'Margin Decay Spline (0.2)', 'value': -45}, {'name': 'Overvaluation Spline (-98.4)', 'value': -45}, {'name': 'Cash Quality Spline (0.0)', 'value': -45}, {'name': 'EPS Decay Spline (0.0)', 'value': -45}, {'name': 'Lopsided Profile Spline (29.8)', 'value': -45}, {'name': 'Institutional Quality Gate 4/12', 'value': -45}]",75.0,25.0,0.0,0,,Avoid,-7.910582423210144,"{""avg_roe_5y"": -0.030546411871910095, ""pe_ratio"": 0.01798483170568943, ""market_cap_cr"": -0.014034134335815907, ""sales_cagr_5y"": -0.011057293973863125, ""debt_equity"": -0.008522175252437592, ""score"": -0.0032535505015403032, ""cfo_pat_ratio"": 0.0006183660589158535}",742.4,654.0,909.7
PCJEWELLER.NS,7.760000228881836,yfinance,248,,,37037970,Consumer Cyclical,Luxury Goods,6229.02,11.937199974060059,9.798600025177002,13.64,36.9,11.8,9.33,-7.78,21.01,0.22,,11.1,60.51,5884.1,0,0.0,18.8,6,9pt_piotroski,5.11,False,0,7.13,-8.12,Bearish,False,None,0.0,0.0,0,5798.4,85.7,0.34,7.08,2924,0,STABLE,19.65,7.74,8.05,48.03,0,-0.2302,-0.1959,-0.4469,1.08,0.5857,7,2,120,True,False,74.4,,,,0.0,11.8,-7.78,11.1,0.22,0.0,6229.02,0.012195000000000018,0.0,0.0,0.0,0.0,False,56.06158,"[{'name': 'ROE Decay Spline (-7.8)', 'value': -40}, {'name': 'Value Destruction Spline (-7.8)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Institutional Quality Gate 8/12', 'value': -40}]",87.5,20.0,0.0,0,,Hold,-6.302281469106674,"{""avg_roe_5y"": -0.02902356907725334, ""market_cap_cr"": -0.012548175640404224, ""sales_cagr_5y"": 0.007904725149273872, ""score"": 0.0016997461207211018, ""cfo_pat_ratio"": 0.0011434655170887709, ""debt_equity"": -0.0010076923063024879, ""pe_ratio"": -0.0008958542020991445}",7.9,7.1,9.7
ZENSARTECH.NS,543.0,yfinance,248,,,332693,IT Services,Information Technology Services,12321.86,738.6160540771484,615.7156640625,41.69,7.9,,15.97,15.73,13.23,2.74,,16.84,39.26,3207.0,0,0.0,24.2,3,9pt_piotroski,4.17,False,0,373.82,-31.16,Neutral,True,Buy,774.5,42.63,12,387.9,2819.1,19.77,503.46,50,0,STABLE,894.0,528.25,20.35,-2.29,0,-0.0308,-0.2709,-0.3647,0.32,0.3723,7,2,120,True,False,74.4,,,,0.0,0.0,15.73,16.84,2.74,0.0,12321.86,0.012000999999999984,0.0,0.0,0.0,0.0,True,46.02805,"[{'name': 'Quality Floor Spline (F:3)', 'value': -40}, {'name': 'Overvaluation Spline (-31.2)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (35.7)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",87.5,10.0,0.0,0,,Avoid,-0.18210578709840775,"{""market_cap_cr"": 0.02850981615483761, ""sales_cagr_5y"": -0.0036797309294342995, ""pe_ratio"": 0.0014975607628002763, ""cfo_pat_ratio"": 0.001213783398270607, ""debt_equity"": -0.0012011919170618057, ""avg_roe_5y"": 0.0011803751112893224, ""score"": 0.0009538070298731327}",553.9,503.5,678.8
THOMASCOOK.NS,94.19999694824219,yfinance,248,,,1918304,Consumer Cyclical,Travel Services,4394.4,148.19773662567138,112.21820022583007,43.9,4.1,62.93,11.26,5.82,2.85,0.22,,17.93,49.97,7661.2,0,0.0,18.4,5,9pt_piotroski,5.18,False,0,69.36,-26.37,Neutral,True,None,167.5,77.81,2,6513.9,1147.3,6.07,82.06,164,0,STABLE,188.29,86.35,13.17,102.82,0,-0.1504,-0.3496,-0.4529,1.17,0.4928,7,2,120,True,False,74.4,,,,0.0,62.93,5.82,17.93,0.22,0.0,4394.4,0.011105999999999991,0.0,0.0,0.0,0.0,False,60.00776,"[{'name': 'ROE Decay Spline (5.8)', 'value': -40}, {'name': 'Margin Decay Spline (2.9)', 'value': -40}, {'name': 'Overvaluation Spline (-26.4)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Institutional Quality Gate 8/12', 'value': -40}]",87.5,35.0,0.0,0,,Hold,-9.249335527420044,"{""market_cap_cr"": -0.027465112507343292, ""sales_cagr_5y"": -0.02002517133951187, ""avg_roe_5y"": -0.01531689241528511, ""score"": 0.0022310130298137665, ""debt_equity"": -0.0018036775290966034, ""cfo_pat_ratio"": 0.0003587955143302679, ""pe_ratio"": -0.0001768786460161209}",96.1,82.1,117.7
ELECON.NS,375.54998779296875,yfinance,248,,,463851,Industrials,Specialty Industrial Machinery,8443.05,526.9106478881836,410.07000122070315,37.64,4.3,22.58,20.77,19.67,19.92,0.11,,17.52,47.57,7102.3,0,0.0,-33.0,6,9pt_piotroski,4.52,False,0,231.76,-38.29,Bearish,False,None,575.5,53.24,2,6313.8,788.5,19.87,335.82,50,0,STABLE,716.25,361.5,24.99,49.71,0,-0.1086,-0.2343,-0.3952,0.6,0.4659,7,2,120,True,False,74.4,,,,0.0,22.58,19.67,17.52,0.11,0.0,8443.05,0.010862999999999998,0.0,0.0,0.0,0.0,False,60.00037,"[{'name': 'Overvaluation Spline (-38.3)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (-33.0)', 'value': -40}, {'name': 'Institutional Quality Gate 8/12', 'value': -40}]",87.5,70.0,0.2,1,VIJAY_KEDIA,Hold,-2.534993924200535,"{""market_cap_cr"": -0.009032056666910648, ""score"": 0.0054702251218259335, ""sales_cagr_5y"": 0.0038978569209575653, ""avg_roe_5y"": 0.0027151331305503845, ""cfo_pat_ratio"": 0.0011985828168690205, ""pe_ratio"": 0.0011562069412320852, ""debt_equity"": -0.00046042061876505613}",383.1,335.8,469.4
VMART.NS,496.8500061035156,yfinance,248,,,103362,Consumer Cyclical,Department Stores,3967.01,737.9232508850098,578.5710003662109,30.2,9.7,25.09,5.65,0.22,3.65,0.95,,30.22,47.42,8878.7,0,0.0,23.2,6,9pt_piotroski,3.74,False,0,30.67,-93.83,Neutral,True,None,848.125,70.7,16,5191.6,3687.1,21.25,454.34,47,0,STABLE,945.0,493.3,14.18,-167.44,0,-0.1343,-0.3311,-0.3269,0.56,0.4627,7,2,120,True,False,74.4,,,,0.0,25.09,0.22,30.22,0.95,0.0,3967.01,0.010021000000000002,0.0,0.0,0.0,0.0,False,50.93544,"[{'name': 'ROE Decay Spline (0.2)', 'value': -40}, {'name': 'Margin Decay Spline (3.6)', 'value': -40}, {'name': 'Overvaluation Spline (-93.8)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (43.1)', 'value': -40}, {'name': 'Institutional Quality Gate 7/12', 'value': -40}]",87.5,35.0,0.0,0,,Hold,-7.338692992925644,"{""market_cap_cr"": -0.027851635590195656, ""avg_roe_5y"": -0.009698789566755295, ""pe_ratio"": -0.006099121179431677, ""score"": -0.001704843482002616, ""debt_equity"": 0.0015991795808076859, ""cfo_pat_ratio"": 0.0011223587207496166, ""sales_cagr_5y"": -0.0004586323047988117}",506.8,454.3,621.1
SWSOLAR.NS,159.3300018310547,yfinance,248,,,1695698,Technology,Solar,3726.68,243.1931992340088,191.29779907226563,26.73,13.9,,8.09,-21.87,-4.78,2.67,,,54.33,5246.7,0,0.0,0.0,4,9pt_piotroski,4.71,False,0,16.11,-89.89,Bearish,False,None,307.5,93.0,2,4574.2,672.5,8.51,142.3,117,0,STABLE,348.9,158.9,16.13,81.88,0,-0.226,-0.2674,-0.4118,0.9,0.5266,5,2,120,True,False,59.0,,,,0.0,0.0,-21.87,0.0,2.67,0.0,3726.68,0.009798000000000001,0.0,0.0,0.0,0.0,False,11.44684,"[{'name': 'ROE Decay Spline (-21.9)', 'value': -60}, {'name': 'Value Destruction Spline (-21.9)', 'value': -60}, {'name': 'Margin Decay Spline (-4.8)', 'value': -60}, {'name': 'Quality Floor Spline (F:4)', 'value': -60}, {'name': 'Overvaluation Spline (-89.9)', 'value': -60}, {'name': 'Cash Quality Spline (0.0)', 'value': -60}, {'name': 'EPS Decay Spline (0.0)', 'value': -60}, {'name': 'Lopsided Profile Spline (12.3)', 'value': -60}, {'name': 'Institutional Quality Gate 2/12', 'value': -60}]",62.5,10.0,0.0,0,,Avoid,-7.577987015247345,"{""avg_roe_5y"": -0.022162869572639465, ""market_cap_cr"": -0.020200802013278008, ""sales_cagr_5y"": -0.006204810459166765, ""pe_ratio"": 0.002972428919747472, ""debt_equity"": -0.0025284758303314447, ""score"": 0.001853306544944644, ""cfo_pat_ratio"": 0.0007868127431720495}",162.5,142.3,199.2
ALKYLAMINE.NS,1240.9000244140625,yfinance,248,,,74187,Basic Materials,Specialty Chemicals,6354.14,1837.0919067382813,1487.7380029296876,27.79,-4.6,,13.27,16.42,11.77,0.0,,35.23,49.12,7745.9,0,0.0,-3.5,5,9pt_piotroski,4.61,False,0,491.76,-60.37,Bearish,False,Hold,1886.6666,52.04,3,7225.6,520.3,58.15,1124.61,17,0,STABLE,2438.8,1212.0,16.14,1.67,0,-0.1818,-0.2294,-0.4028,0.64,0.4825,6,2,120,True,False,68.8,,,,0.0,0.0,16.42,35.23,0.0,0.0,6354.14,0.009593000000000032,0.0,0.0,0.0,0.0,False,38.10099,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'Overvaluation Spline (-60.4)', 'value': -46.7}, {'name': 'Cash Quality Spline (0.0)', 'value': -46.7}, {'name': 'EPS Decay Spline (-3.5)', 'value': -46.7}, {'name': 'Lopsided Profile Spline (35.7)', 'value': -46.7}, {'name': 'Institutional Quality Gate 3/12', 'value': -46.7}]",87.5,25.0,0.0,0,,Avoid,-4.687303677201271,"{""market_cap_cr"": -0.010565330274403095, ""pe_ratio"": -0.005361846182495356, ""sales_cagr_5y"": -0.004564183764159679, ""debt_equity"": 0.002172243781387806, ""cfo_pat_ratio"": 0.0012494932161644101, ""avg_roe_5y"": 0.0007123176474124193, ""score"": -0.00022026104852557182}",1265.7,1124.6,1551.1
BECTORFOOD.NS,178.89999389648438,yfinance,248,,,676141,Consumer Defensive,Packaged Foods,5489.37,254.15275856018067,210.74914306640625,26.95,8.4,24.07,12.29,14.42,6.97,0.15,,39.33,45.92,8101.8,0,0.0,9.9,5,9pt_piotroski,3.98,False,0,67.12,-62.48,Bearish,False,Strong Buy,267.33334,49.43,9,5028.8,3073.0,7.3,164.29,136,0,STABLE,330.8,174.38,15.79,55.83,0,-0.1742,-0.2793,-0.3481,0.46,0.4492,7,2,120,True,False,74.4,,,,0.0,24.07,14.42,39.33,0.15,0.0,5489.37,0.009445999999999982,0.0,0.0,0.0,0.0,False,51.87767,"[{'name': 'Overvaluation Spline (-62.5)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (41.8)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",87.5,35.0,0.0,0,,Hold,-4.932800307869911,"{""market_cap_cr"": -0.02086552418768406, ""pe_ratio"": -0.0057875425554811954, ""avg_roe_5y"": 0.005025030113756657, ""sales_cagr_5y"": 0.003380988258868456, ""debt_equity"": -0.0018299289513379335, ""cfo_pat_ratio"": 0.0011341319186612964, ""score"": -8.96947385626845e-05}",182.5,164.3,223.6
VMM.NS,99.05999755859375,yfinance,248,,,16327645,Consumer Cyclical,Department Stores,46384.23,134.5279999923706,118.81140029907226,30.3,17.0,24.29,9.87,7.22,6.37,0.27,,59.44,37.14,9138.8,0,0.0,15.8,7,9pt_piotroski,4.0,False,0,24.59,-75.18,Bearish,False,Buy,155.7143,57.19,14,5408.5,3730.3,4.65,89.75,214,0,STABLE,157.6,96.3,13.03,43.78,0,-0.1526,-0.2756,-0.3498,0.16,0.3533,7,2,120,True,False,74.4,,,,0.0,24.29,7.22,59.44,0.27,0.0,46384.23,0.008969000000000033,0.0,0.0,0.0,0.0,False,52.01733,"[{'name': 'ROE Decay Spline (7.2)', 'value': -40}, {'name': 'Margin Decay Spline (6.4)', 'value': -40}, {'name': 'Overvaluation Spline (-75.2)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (40.5)', 'value': -40}, {'name': 'Institutional Quality Gate 7/12', 'value': -40}]",87.5,35.0,0.0,0,,Hold,-1.0446734726428986,"{""market_cap_cr"": 0.02311783842742443, ""avg_roe_5y"": -0.013786348514258862, ""pe_ratio"": 0.008650165051221848, ""debt_equity"": 0.003343753982335329, ""sales_cagr_5y"": -0.0022742568980902433, ""cfo_pat_ratio"": 0.0011161068687215447, ""score"": -0.0003185298992320895}",101.0,89.8,123.8
CAPACITE.NS,209.07000732421875,yfinance,248,,,3040710,Industrials,Engineering & Construction,1776.3,278.2582502746582,231.62700073242186,41.3,14.4,,11.79,8.4,7.64,0.23,,8.77,47.26,5877.3,0,0.0,-3.4,6,9pt_piotroski,3.78,False,0,219.24,4.86,Neutral,True,None,401.33334,91.96,3,4998.7,878.6,16.31,176.44,61,0,STABLE,396.45,180.0,16.1,68.42,0,-0.1672,-0.2017,-0.3304,0.25,0.466,7,2,120,True,False,74.4,,,,0.0,0.0,8.4,8.77,0.23,0.0,1776.3,0.008924000000000001,0.0,0.0,0.0,0.0,False,45.04457,"[{'name': 'High Volatility', 'value': -2}, {'name': 'ROE Decay Spline (8.4)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (-3.4)', 'value': -40}, {'name': 'Lopsided Profile Spline (37.8)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,20.0,0.0,0,,Avoid,-5.197418108582497,"{""market_cap_cr"": -0.02404368668794632, ""avg_roe_5y"": 0.004266093485057354, ""sales_cagr_5y"": -0.003741220338270068, ""pe_ratio"": 0.003260071389377117, ""score"": -0.002833729377016425, ""debt_equity"": 0.0008312674472108483, ""cfo_pat_ratio"": 0.0005825049593113363}",213.3,176.4,261.3
BALAJITELE.NS,76.66999816894531,yfinance,247,,,231328,Communication Services,Entertainment,940.13,103.27520000457764,94.84780014038085,25.97,-55.4,,13.25,-2.27,25.64,3.92,,12.65,45.75,7941.8,0,0.0,0.0,5,9pt_piotroski,4.26,False,0,85.84,11.96,Bearish,False,None,0.0,0.0,0,7132.7,809.1,6.07,64.53,164,0,STABLE,141.32,55.67,-1.06,153.29,0,-0.2345,-0.2551,-0.3727,0.44,0.4401,6,2,120,True,False,67.4,,,,0.0,0.0,-2.27,12.65,3.92,0.0,940.13,0.008287000000000017,0.0,0.0,0.0,0.0,True,33.46597,"[{'name': 'High Volatility', 'value': -2}, {'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'ROE Decay Spline (-2.3)', 'value': -46.7}, {'name': 'Cash Quality Spline (0.0)', 'value': -46.7}, {'name': 'EPS Decay Spline (0.0)', 'value': -46.7}, {'name': 'Lopsided Profile Spline (26.8)', 'value': -46.7}, {'name': 'Institutional Quality Gate 3/12', 'value': -46.7}]",75.0,10.0,0.0,0,,Avoid,-8.17902460694313,"{""avg_roe_5y"": -0.02197137102484703, ""market_cap_cr"": -0.01784314401447773, ""sales_cagr_5y"": -0.004526947159320116, ""score"": -0.003813919611275196, ""pe_ratio"": -0.002285398542881012, ""debt_equity"": -0.0014568500919267535, ""cfo_pat_ratio"": 0.00040285501745529473}",78.2,64.5,95.8
PCBL.NS,231.4499969482422,yfinance,248,,,1092914,Basic Materials,Specialty Chemicals,9120.46,344.3307536315918,281.2830017089844,17.58,-8.2,,11.75,15.37,3.14,1.35,,34.24,47.89,6939.9,0,0.0,-98.0,7,9pt_piotroski,4.93,False,0,127.01,-45.12,Bearish,False,None,368.0,59.0,10,697.8,6242.1,12.46,206.53,80,0,STABLE,444.15,230.45,13.15,3.7,0,-0.2426,-0.2478,-0.431,0.68,0.4596,7,2,120,True,False,74.4,,,,0.0,0.0,15.37,34.24,1.35,0.0,9120.46,0.007744000000000001,0.0,0.0,0.0,0.0,False,36.61616,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'Margin Decay Spline (3.1)', 'value': -46.7}, {'name': 'Overvaluation Spline (-45.1)', 'value': -46.7}, {'name': 'Cash Quality Spline (0.0)', 'value': -46.7}, {'name': 'EPS Decay Spline (-98.0)', 'value': -46.7}, {'name': 'Lopsided Profile Spline (26.3)', 'value': -46.7}, {'name': 'Institutional Quality Gate 3/12', 'value': -46.7}]",87.5,30.0,0.2,1,ASHISH_KACHOLIA,Avoid,-5.367112159729004,"{""market_cap_cr"": -0.010511044412851334, ""pe_ratio"": -0.00917726382613182, ""sales_cagr_5y"": -0.0036692852154374123, ""avg_roe_5y"": 0.002212139079347253, ""debt_equity"": -0.00200313120149076, ""score"": -0.0016391881508752704, ""cfo_pat_ratio"": 0.0014121317071840167}",236.1,206.5,289.3
AFFLE.NS,1265.9000244140625,yfinance,248,,,330511,Communication Services,Advertising Agencies,17799.72,1790.2395001220702,1519.0799975585937,38.99,19.2,27.95,12.96,14.83,16.95,1.18,,40.52,42.09,8801.6,0,0.0,18.9,8,9pt_piotroski,4.69,False,0,425.83,-66.36,Bearish,False,None,2010.0,58.78,11,6014.4,2787.2,51.24,1163.42,19,0,STABLE,2185.9,1246.0,15.94,21.54,0,-0.1482,-0.2607,-0.4099,0.46,0.4103,7,2,120,True,False,74.4,,,,0.0,27.95,14.83,40.52,1.18,0.0,17799.72,0.006389000000000006,0.0,0.0,0.0,0.0,True,57.55425,"[{'name': 'Overvaluation Spline (-66.4)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (41.9)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,25.0,0.0,0,,Hold,-5.059129372239113,"{""sales_cagr_5y"": -0.019664593040943146, ""pe_ratio"": -0.008682997897267342, ""avg_roe_5y"": 0.003875860245898366, ""market_cap_cr"": 0.0028728938195854425, ""score"": 0.0012552619446069002, ""cfo_pat_ratio"": 0.001250159228220582, ""debt_equity"": -0.0012024135794490576}",1291.2,1163.4,1582.4
GREAVESCOT.NS,127.18000030517578,yfinance,248,,,1154875,Industrials,Specialty Industrial Machinery,2955.86,193.38322818756103,158.61699905395508,26.96,16.6,,4.15,-0.28,3.33,0.12,,27.41,47.94,5957.4,0,0.0,22.5,4,9pt_piotroski,4.85,False,0,77.47,-39.09,Bearish,False,None,0.0,0.0,0,5664.0,293.4,6.73,113.73,148,0,STABLE,244.3,126.59,5.25,143.17,0,-0.2131,-0.3299,-0.4244,0.8,0.4536,7,2,120,True,False,74.4,,,,0.0,0.0,-0.28,27.41,0.12,0.0,2955.86,0.005979999999999999,0.0,0.0,0.0,0.0,False,36.36023,"[{'name': 'ROE Decay Spline (-0.3)', 'value': -42.2}, {'name': 'Margin Decay Spline (3.3)', 'value': -42.2}, {'name': 'Quality Floor Spline (F:4)', 'value': -42.2}, {'name': 'Overvaluation Spline (-39.1)', 'value': -42.2}, {'name': 'Cash Quality Spline (0.0)', 'value': -42.2}, {'name': 'Lopsided Profile Spline (42.9)', 'value': -42.2}, {'name': 'Institutional Quality Gate 4/12', 'value': -42.2}]",87.5,20.0,0.0,0,,Avoid,-9.029658883810043,"{""market_cap_cr"": -0.0309593565762043, ""avg_roe_5y"": -0.01687873899936676, ""pe_ratio"": -0.006539618596434593, ""sales_cagr_5y"": -0.002950769616290927, ""score"": -0.002489506732672453, ""debt_equity"": -0.0010036686435341835, ""cfo_pat_ratio"": 0.0008205311605706811}",129.7,113.7,159.0
